time,seconds_elapsed,z,y,x
1718030906292783400,169.4907834472656,10.832906723022461,5.107480049133301,-2.60339093208313
1718030906302677000,169.50067700195314,10.976475715637207,5.179264545440674,-2.555534601211548
1718030906312633000,169.51063305664061,11.024332046508789,5.222933769226074,-2.4023938179016113
1718030906322533600,169.52053369140626,11.197213172912598,5.179264545440674,-2.1337995529174805
1718030906332484400,169.530484375,11.489137649536133,5.026124000549316,-1.7174484729766846
1718030906342429000,169.5404289550781,11.929417610168457,4.810770034790039,-1.430309772491455
1718030906352379000,169.55037890625,12.485150337219238,4.5236310958862305,-0.9990034699440002
1718030906362285600,169.56028564453126,13.001999855041504,4.394418716430664,-0.49172505736351013
1718030906372231200,169.57023120117188,13.390235900878906,4.241278171539307,0.049651071429252625
1718030906382180900,169.58018090820312,13.390235900878906,4.05403995513916,0.2602194547653198
1718030906392126700,169.59012670898437,13.001999855041504,3.8386857509613037,0.2745763957500458
1718030906402037500,169.60003759765624,12.690933227539062,3.747758388519287,-0.20398813486099243
1718030906411980000,169.60997998046875,12.288938522338867,3.7094733715057373,-0.8697910308837891
1718030906421894100,169.61989404296875,12.06341552734375,3.494119167327881,-1.3968101739883423
1718030906431833900,169.62983374023437,12.217154502868652,3.115455150604248,-1.5547364950180054
1718030906441789200,169.6397890625,12.566506385803223,2.541177749633789,-1.2813565731048584
1718030906451730400,169.64973046875,12.982857704162598,1.674377679824829,-0.6831508874893188
1718030906461645800,169.65964575195312,13.538590431213379,1.0372886657714844,0.1501496136188507
1718030906471584500,169.66958447265625,13.816158294677734,0.6927221417427063,1.007378339767456
1718030906481502500,169.67950244140624,13.61037540435791,0.3481557071208954,1.6630117893218994
1718030906491439000,169.68943920898437,12.695718765258789,0.19980068504810333,1.9986051321029663
1718030906501359400,169.699359375,11.623135566711426,0.3290131092071533,2.290529489517212
1718030906511294200,169.70929418945312,10.325628280639648,0.47258245944976807,2.11824631690979
1718030906521254100,169.7192541503906,9.06580638885498,0.8219345808029175,1.7635103464126587
1718030906531191600,169.72919165039062,8.10389232635498,1.0426725149154663,1.3806586265563965
1718030906541110800,169.73911083984376,7.418946743011475,1.2005987167358398,0.8255237936973572
1718030906551046400,169.74904638671876,6.9445695877075195,1.2628121376037598,0.21236300468444824
1718030906561044000,169.7590439453125,6.724429607391357,1.2915260791778564,-0.17527425289154053
1718030906570986000,169.76898608398437,6.738786697387695,1.210170030593872,-0.4007977843284607
1718030906581165800,169.77916577148437,6.863213539123535,1.2867404222488403,-0.2231307178735733
1718030906591346000,169.78934594726562,6.911069869995117,1.2484551668167114,-0.0364905446767807
1718030906601525800,169.79952587890625,6.801000118255615,1.1048858165740967,0.2267199456691742
1718030906611705900,169.8097058105469,6.600003242492676,1.0037890672683716,0.4899304509162903
1718030906621776100,169.81977612304686,6.418148517608643,0.8745766878128052,0.6957131624221802
1718030906631754800,169.8297546386719,6.274579048156738,1.114457130432129,0.7627122402191162
1718030906641710300,169.83971044921876,6.260222434997559,1.2915260791778564,0.6813562512397766
1718030906651686700,169.84968676757813,6.427719593048096,1.6313068866729736,0.4085744619369507
1718030906661644500,169.85964453125,6.738786697387695,1.8801604509353638,0.10707881301641464
1718030906671618800,169.86961889648438,6.997211456298828,2.0817556381225586,-0.3720839321613312
1718030906681578500,169.87957861328124,7.0887370109558105,2.201396942138672,-0.7501499056816101
1718030906691551500,169.88955151367188,7.246663570404053,2.383251428604126,-1.0947163105010986
1718030906701512700,169.8995126953125,7.342376232147217,2.50289249420166,-1.1569297313690186
1718030906711484700,169.9094846191406,7.141379356384277,2.579462766647339,-1.2717852592468262
1718030906721485600,169.91948559570312,7.304090976715088,2.60339093208313,-1.3489537239074707
1718030906731460400,169.92946044921874,7.328019142150879,2.5986053943634033,-1.3968101739883423
1718030906741419800,169.93941967773438,7.691728591918945,2.5698914527893066,-1.3728820085525513
1718030906751393000,169.94939306640626,8.151748657226562,2.4981069564819336,-1.4781662225723267
1718030906761354000,169.95935400390624,8.730812072753906,2.526820659637451,-1.6408780813217163
1718030906771326000,169.9693259277344,9.482755661010742,2.4358935356140137,-1.9471594095230103
1718030906781288000,169.97928784179686,9.956535339355469,2.3784656524658203,-2.383251428604126
1718030906791259100,169.98925903320313,10.37348461151123,2.5124638080596924,-2.7900311946868896
1718030906801067300,169.9990673828125,10.785049438476562,2.7517459392547607,-3.249453067779541
1718030906811022000,170.00902197265626,10.880763053894043,3.163909673690796,-3.7812578678131104
1718030906821156000,170.01915600585937,10.713265419006348,3.250051259994507,-4.2693939208984375
1718030906831129000,170.02912915039062,10.258628845214844,3.1926236152648926,-4.393820762634277
1718030906841090300,170.03909033203124,10.03310489654541,3.125624656677246,-4.097110748291016
1718030906851062000,170.04906201171875,9.774680137634277,3.0101709365844727,-3.637688636779785
1718030906861024300,170.05902416992188,9.712467193603516,2.823530673980713,-2.991028308868408
1718030906870995200,170.0689951171875,9.755537986755371,2.641676187515259,-2.2917258739471436
1718030906880803600,170.07880346679687,10.124032974243164,2.4502503871917725,-1.6360924243927002
1718030906890758100,170.08875805664061,10.51226806640625,2.4837498664855957,-1.2813565731048584
